Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT34,OUT027,2836.3708567048416
FDW11,OUT035,1007.596546624813
NCO30,OUT027,5087.990128253014
FDZ34,OUT017,3261.6261891191652
FDU45,OUT017,1915.380610597099
NCD42,OUT035,639.5698460423557
FDX25,OUT045,2863.7011080199886
NCR29,OUT046,899.8408940972082
FDX43,OUT019,408.73108342993555
FDB04,OUT010,185.40842847113944
FDR49,OUT027,1278.3936274432465
FDS39,OUT018,1959.0191990472385
FDW58,OUT045,1603.3919587947346
FDG22,OUT019,110.76353396579879
FDG31,OUT017,994.2063329801609
NCV53,OUT027,6042.070429060345
DRJ37,OUT035,2479.904086592436
FDV07,OUT035,1737.8835417256228
FDW52,OUT018,2450.1734587731985
FDT15,OUT045,3016.3436734991305
FDD02,OUT018,1703.8584865972048
FDM16,OUT035,1269.4378997176502
NCE55,OUT046,2825.546220642779
FDB57,OUT018,3099.0019670906
FDQ04,OUT013,661.7060438102578
FDQ47,OUT019,108.04873150506285
FDY14,OUT019,575.4322302138838
DRK37,OUT017,3164.810114280713
FDO25,OUT017,3719.0080889024002
FDL57,OUT046,3946.401694864878
NCK29,OUT018,1804.4264643854026
FDK46,OUT027,6046.3808263673845
NCB43,OUT010,453.44174597275537
DRE01,OUT027,5893.051391718862
FDC46,OUT018,2756.497560822854
FDQ23,OUT045,1597.6426980280899
FDX38,OUT049,789.4064289671697
FDG60,OUT018,3388.455726044383
FDW55,OUT017,4197.448709958966
FDP39,OUT013,725.0512278357145
FDB20,OUT018,1122.479115061855
FDV21,OUT017,2081.6053685538163
FDZ02,OUT013,1487.3272680854404
FDP19,OUT027,3465.9909890496556
FDA38,OUT035,4093.9155511624967
FDH22,OUT045,1946.398490979497
DRM11,OUT045,4065.740920590444
FDO12,OUT027,5279.67300487242
FDT14,OUT049,2029.9674047256945
FDW34,OUT010,572.4101097558807
FDG04,OUT027,5177.710383926226
FDW59,OUT018,1194.765168642857
FDR33,OUT018,1546.9489863400804
FDP32,OUT013,2080.0799746616945
FDL13,OUT027,5896.9358699025
FDD22,OUT013,1892.1245298060492
FDV40,OUT027,1980.0786385036915
NCD55,OUT046,659.7500041651465
FDQ20,OUT010,114.68363359511878
FDD28,OUT045,890.1083420591303
FDC39,OUT045,3368.714216060728
NCR17,OUT049,1966.6202980751043
DRO35,OUT018,1653.6238079571456
FDF40,OUT049,3970.0762386341044
FDR31,OUT018,2051.209073212568
NCQ41,OUT017,3231.6039219470304
FDP38,OUT046,802.4188647727807
NCU54,OUT027,5505.912156699465
FDG22,OUT018,498.92384091401095
DRK59,OUT013,3943.9594338645593
FDC37,OUT046,1728.415358122573
NCO42,OUT013,2452.3905047907833
NCT42,OUT017,2426.891641773217
FDX27,OUT035,1488.8294212663625
FDV40,OUT018,1034.5495641167515
FDT45,OUT027,1552.196185401437
FDS47,OUT019,230.34254056757808
FDR45,OUT035,4065.151897424417
FDB03,OUT045,3763.6789483873376
FDO49,OUT035,828.4892067298318
FDU60,OUT027,4356.4823687849
FDB26,OUT018,670.3316374305982
FDB46,OUT017,3823.7187069010597
FDQ37,OUT019,476.72841540968
FDN03,OUT017,4130.022253955466
NCX30,OUT045,3732.136368684541
FDK32,OUT019,352.50551902483727
DRM47,OUT013,3118.6885396218936
NCO02,OUT046,1092.6909399046087
FDP04,OUT013,876.6954022382533
NCO43,OUT049,1644.928890318222
FDD59,OUT013,1284.5004033872438
FDQ10,OUT017,2928.02129332805
FDW45,OUT035,2570.0198198693433
NCK30,OUT049,3977.8054886981713
FDU31,OUT018,3049.278629171581
NCQ17,OUT019,352.5788737282999
FDN01,OUT017,2932.8902064043714
FDZ19,OUT049,2910.0900253959617
DRG37,OUT017,2489.4292082089883
FDE32,OUT045,626.622750367417
FDO34,OUT049,2763.5166220237375
FDM04,OUT019,134.28404870109824
FDZ25,OUT049,2943.1097707420176
FDU08,OUT049,1563.2066199092776
NCW30,OUT045,3775.836476415961
NCM18,OUT013,831.876354929026
FDS22,OUT035,692.9608568695443
NCH18,OUT017,3836.738751128729
FDC23,OUT013,3022.8815742485513
FDY46,OUT013,3064.1765919550526
NCU06,OUT046,3584.6824155643053
FDX57,OUT045,1556.3750364729808
FDX36,OUT027,5645.17543184006
FDL16,OUT045,740.6760414137509
FDT16,OUT010,584.3797375545525
FDN16,OUT018,1418.2447887118742
FDC03,OUT046,3254.713030532345
DRF60,OUT013,4076.249600021715
FDS27,OUT027,5206.066790217356
FDP33,OUT010,599.0453072429166
FDJ36,OUT018,1395.084997003547
NCR42,OUT013,573.9852180876948
FDV14,OUT017,1355.3280195229756
NCP42,OUT035,3179.869138670297
FDB50,OUT027,2231.3537685095807
NCC30,OUT027,4888.571018944665
FDA23,OUT018,1420.8967439640014
FDW16,OUT017,1429.7843400447941
FDQ52,OUT010,587.5443249729096
FDB58,OUT049,2449.3821360314346
NCP29,OUT049,1004.6322375256694
NCM05,OUT045,4083.965724240151
FDO25,OUT013,3441.3863116373223
NCM54,OUT046,2158.956106848703
NCL54,OUT046,2839.915377255496
FDL39,OUT010,509.76273498629826
FDF53,OUT018,2751.3472426564376
NCQ42,OUT035,2093.7187966149268
FDF58,OUT013,850.0998680014299
FDZ04,OUT035,1038.4024992709858
FDE26,OUT019,326.27734628925265
FDS60,OUT017,3054.3373916356054
FDV58,OUT017,3210.289912071223
FDM04,OUT045,805.8652938666737
FDE08,OUT035,2498.131969434588
NCB43,OUT049,3187.078868126633
FDU11,OUT010,266.8018222881751
FDF22,OUT019,523.4747126235469
FDE24,OUT013,2350.2108222355305
DRJ49,OUT046,2146.1830910095555
NCQ53,OUT035,4066.0838675444315
NCL41,OUT013,577.8616686674716
FDR22,OUT013,1863.2704976531788
FDH04,OUT035,1515.2370857405363
DRH15,OUT045,697.4842130554529
FDY40,OUT049,781.2679159549141
NCI17,OUT035,1671.2668781067352
NCC18,OUT013,2909.209443014831
FDY28,OUT027,5499.583616874368
FDB45,OUT027,2867.391758742214
NCL30,OUT018,1839.615159824828
FDM10,OUT017,3731.671635030064
FDH22,OUT027,3300.4869640054753
NCZ53,OUT017,3136.9129956629013
NCI18,OUT013,3588.175812671787
FDH14,OUT027,3792.1503460165095
FDR36,OUT027,1339.4800598400877
FDW01,OUT045,2469.7702202304267
FDK02,OUT027,3104.71761782401
FDJ02,OUT018,2051.145010814031
FDU55,OUT013,4404.962521960078
NCV18,OUT027,2396.4820821833896
FDH14,OUT018,1907.334292121658
FDZ37,OUT045,1417.4699722168318
FDX49,OUT049,3850.154187557809
NCD43,OUT046,1739.509135518233
FDZ07,OUT013,843.7122496252108
FDK43,OUT035,2061.628102006185
FDR32,OUT018,3258.101421688997
FDT39,OUT013,2389.204022884383
NCV54,OUT017,2020.2600631911953
FDF38,OUT018,518.21158118678
FDV60,OUT046,3143.0550809006813
FDH44,OUT027,4025.0834768521
FDS21,OUT046,995.9393094963826
NCL41,OUT045,608.8572565238962
FDM46,OUT017,1585.1107882908345
FDU27,OUT045,789.8580714982407
NCJ54,OUT017,3783.9407752764946
DRG51,OUT018,2414.6651729688597
NCA29,OUT019,409.0549261850501
FDR47,OUT045,2871.7168948420767
NCL19,OUT027,3625.146560712057
DRG01,OUT049,1216.4036287778881
FDG10,OUT046,926.7999470386369
NCV05,OUT049,2425.119825259887
NCH18,OUT019,553.9019679234609
FDV14,OUT018,1222.0587763942876
DRJ23,OUT035,3172.831082655228
DRJ11,OUT046,3129.9824433594745
FDZ03,OUT017,3255.413987447069
FDI27,OUT010,113.35990609114802
FDJ14,OUT018,1165.8243539707732
FDU32,OUT017,2042.4777125209796
FDD47,OUT027,4445.923618172431
DRF36,OUT035,3177.9613074344106
FDM21,OUT046,3912.414933362792
FDV10,OUT018,548.965635517286
FDH60,OUT018,2869.8666910666548
FDX47,OUT010,382.2578812005662
FDT19,OUT019,433.17489955295656
FDO11,OUT045,3966.8536279331393
FDH24,OUT027,3977.0850806567632
FDL02,OUT018,1472.9249977378176
FDB02,OUT049,3033.9893514915607
FDA43,OUT046,3086.1923646127957
FDG52,OUT045,728.4459486713436
DRC12,OUT013,3098.025594230294
FDY37,OUT018,1956.64602646307
NCU18,OUT045,2241.966289754142
FDU09,OUT035,902.9380196594337
DRJ25,OUT027,1363.1939612866659
DRE12,OUT018,1624.7055469339289
DRL47,OUT017,2068.231805712866
DRK01,OUT046,1554.2996369777204
FDC22,OUT019,499.19581089197993
FDG44,OUT013,778.0796575582843
FDW04,OUT035,2095.8524413512837
FDK09,OUT049,3768.5670580773954
NCN43,OUT035,2038.2229686716582
FDG04,OUT049,3258.6220373691367
FDH32,OUT010,203.71765963628548
DRI47,OUT017,2413.69826732873
DRE15,OUT013,1153.3269974825687
FDY11,OUT035,1151.0644235484165
FDO60,OUT049,718.9059984313476
FDQ20,OUT018,521.5299921774927
FDO57,OUT027,4040.855061105938
FDT14,OUT019,297.8863787391047
FDA57,OUT049,676.3736428025805
DRN35,OUT017,611.0897919037831
FDJ03,OUT046,801.9206403332693
FDX28,OUT017,1690.7737185131307
DRE25,OUT045,1436.3036055471848
FDR09,OUT046,3920.270983110895
FDB23,OUT035,4039.9452107335815
FDO08,OUT045,2710.1225508700063
FDQ23,OUT049,1638.9182110645381
FDW04,OUT013,2051.7943515337347
DRK13,OUT010,492.74902860741696
NCL17,OUT027,3585.999801532733
FDY21,OUT035,3156.0293334606213
FDJ38,OUT027,4981.474824675326
FDA37,OUT019,301.3081177220128
FDV43,OUT013,681.580469765803
FDL36,OUT046,1460.8407292415834
FDD53,OUT045,660.5981709636601
FDZ19,OUT010,412.9977652310286
FDV21,OUT045,1947.1598037523477
NCL54,OUT018,2596.681153104872
DRI47,OUT027,3683.778603065089
DRG03,OUT049,2501.7434496919755
FDG21,OUT013,2465.1339572826614
FDW03,OUT018,1454.7859909753274
NCI55,OUT046,2098.4604507284566
DRC36,OUT019,463.6846785221886
FDH22,OUT017,2096.807085201616
FDV20,OUT045,2021.4134795352832
NCU41,OUT027,5269.582449069985
FDN46,OUT027,2796.4291523993597
FDK50,OUT045,2581.9723281528813
NCA05,OUT027,3729.5213465773722
DRH01,OUT018,2585.1539922843735
FDT08,OUT018,2142.434350708012
FDM08,OUT018,3152.269236193478
FDZ07,OUT035,1006.7741988301959
FDS22,OUT017,716.364053596364
FDV35,OUT027,3891.9469952922454
FDI28,OUT010,180.7066356381536
FDW58,OUT027,2814.5356808154534
FDT52,OUT045,3976.1076325341605
FDY34,OUT046,2683.5598017868433
FDR10,OUT046,2589.597164603334
FDK57,OUT017,2020.2658369708747
FDR02,OUT027,2850.4680311488364
FDX49,OUT046,3791.7952284904673
FDQ20,OUT046,684.5192009559869
DRK23,OUT045,3994.614433625943
NCW06,OUT046,3102.0648135811707
FDR31,OUT017,2500.9813971554067
NCE43,OUT013,2843.975270774882
DRO59,OUT027,2124.953217015491
FDN09,OUT049,4011.119136886767
FDR11,OUT046,2608.850748238968
FDO57,OUT013,2592.236956718367
NCX18,OUT017,3248.6801783783803
FDB05,OUT018,3568.317549799668
FDQ08,OUT018,781.1762692946097
NCG43,OUT035,1558.1613450361056
FDJ56,OUT013,1592.6262394109353
FDA13,OUT010,115.92265956990391
FDO56,OUT017,1958.3679138046573
FDB37,OUT018,3394.150472455161
FDZ02,OUT018,1320.9951390454016
FDQ24,OUT046,3966.6053112488917
FDM16,OUT013,1169.4698250323258
FDU35,OUT049,1609.8518587163112
FDT35,OUT035,2873.017557764414
NCX30,OUT049,3935.549982701212
FDG04,OUT017,3159.620484814264
FDI12,OUT035,1428.0191634406397
FDE35,OUT035,970.988422585252
NCP14,OUT027,2834.3126700007474
NCY53,OUT045,1715.1481897397302
FDP49,OUT017,866.1917744565803
FDQ04,OUT017,682.1893353129448
FDM39,OUT035,3098.089968187733
FDO58,OUT019,392.5406419237445
FDC56,OUT017,1986.8529534645359
NCQ54,OUT046,2744.9134274507164
FDV10,OUT027,1306.357646049947
NCK17,OUT046,672.8072862957588
NCF55,OUT027,1148.1821788626628
FDV33,OUT013,4129.981188416251
NCH29,OUT019,257.89387553794035
FDA37,OUT027,3270.282860463395
FDH46,OUT018,1444.1186061476171
FDS25,OUT035,1857.6636102779887
FDH04,OUT027,2448.5622975456236
FDX52,OUT046,3186.896866700558
NCD42,OUT017,614.1852715649808
FDW47,OUT017,2041.3761682436007
FDL25,OUT027,2551.862237869987
NCJ06,OUT010,266.5345539337735
FDY09,OUT013,2915.8630488336125
FDS40,OUT046,637.3864975510647
FDH41,OUT017,3727.693222210473
FDG38,OUT035,1418.4451557521343
FDU03,OUT027,4837.166636030904
FDV20,OUT046,2188.2963841653614
DRB13,OUT045,3006.2806264859496
NCQ30,OUT013,1949.6498127267928
NCH06,OUT013,3970.468449925245
FDU50,OUT018,1583.0538259874013
NCO42,OUT019,338.89215501404743
FDW09,OUT018,1136.7766175739564
FDH04,OUT013,1407.5157026229679
FDC21,OUT045,1648.3548131371092
FDL21,OUT049,678.1374013287965
FDM46,OUT010,214.38098465101433
FDT22,OUT019,171.27763432513538
FDB28,OUT035,3302.2650259977236
FDI12,OUT018,1252.497995095686
FDA28,OUT045,1941.8859380774418
FDF59,OUT013,2059.9454901061695
FDM45,OUT027,3176.3281889804844
FDQ56,OUT017,1417.3563632468765
FDR46,OUT049,2533.747344441858
FDT01,OUT013,3423.0962471601156
FDD16,OUT027,2086.890721118413
NCU30,OUT010,391.26750860695086
FDM40,OUT010,347.66001161165053
FDI56,OUT035,1546.4996811515334
NCS30,OUT013,2044.5205358394458
FDU08,OUT017,1633.209304465962
FDX51,OUT027,5206.330448611312
FDA43,OUT045,2884.5410041072873
FDX59,OUT010,112.60612604708244
FDC37,OUT018,1451.6786158303082
FDP58,OUT013,3550.298463809241
NCY42,OUT035,2344.823498628881
FDF21,OUT018,2789.945980747844
FDU10,OUT027,1265.1322050572212
DRL47,OUT018,1792.072588631826
FDA58,OUT018,3233.831956023065
FDJ22,OUT049,3138.1572218652186
FDK50,OUT046,2518.8073196172127
FDO38,OUT035,1339.5441823413232
DRF60,OUT035,4120.143459829883
NCZ42,OUT019,546.4178439857037
FDD35,OUT049,2015.8804854193868
FDL25,OUT045,1485.1640836069505
FDJ16,OUT013,789.4492533655182
DRK59,OUT049,3914.3364518621493
FDI50,OUT046,3819.2830510631275
NCB19,OUT045,1451.3239862633252
DRI37,OUT035,984.91666594376
FDA14,OUT027,3744.449750944045
FDC08,OUT018,3247.1394417947386
FDS45,OUT046,1792.0433613824428
FDI21,OUT049,977.4244434551522
DRJ47,OUT035,2978.91678101776
DRE37,OUT027,5166.169280199605
FDT55,OUT018,2392.545163686505
NCG42,OUT027,3373.7870315217915
FDA31,OUT049,2868.8864807008727
NCW42,OUT046,3458.255774410957
FDF50,OUT017,3271.5612922106006
FDK56,OUT049,3202.8143945349834
FDX10,OUT035,645.2826561896181
NCK07,OUT027,4211.271043165133
FDZ49,OUT017,3933.364569359289
FDR33,OUT013,1753.2914565214994
FDO44,OUT018,1504.8919448907025
FDA20,OUT046,3034.3935725839797
NCL30,OUT045,1950.9572081251815
FDI05,OUT019,199.17384871560571
FDQ12,OUT018,3298.087522844975
FDH47,OUT017,1603.063021620799
FDH34,OUT018,2760.1702034575264
FDF29,OUT046,2171.3858192312136
FDG40,OUT018,486.18835149063386
NCE18,OUT017,3902.2821039436253
FDP21,OUT010,506.04428474991545
FDY50,OUT013,1380.8270360543372
FDB36,OUT049,2165.8400255330494
NCZ29,OUT049,2100.6045503936116
FDU20,OUT018,1661.3620764089435
FDO56,OUT013,1924.6601464643036
FDW31,OUT049,3222.2327881330184
DRH59,OUT013,1161.6043762347078
NCB30,OUT017,3261.4551866548773
FDK43,OUT027,3323.9004038972093
FDW43,OUT045,3875.0903317182406
NCL19,OUT017,2299.393683083751
FDJ27,OUT046,1646.1564026093315
FDC45,OUT046,2691.4313529709902
FDY40,OUT035,804.2846872169165
NCM41,OUT035,1505.9025513774927
NCK18,OUT019,399.33593725104566
FDP37,OUT049,2155.352686165556
FDA27,OUT027,6032.907912105352
NCX30,OUT035,3966.5936329378355
FDR09,OUT017,4099.913893248585
FDG08,OUT027,4625.265393469359
NCU30,OUT013,2671.427684656639
FDB16,OUT017,1407.4311309720645
FDM16,OUT017,1258.450908725292
FDC48,OUT013,1277.5511085086232
NCF18,OUT046,3038.8851656452102
FDU46,OUT018,1250.5763704763415
FDH41,OUT018,3185.629630197893
NCN42,OUT010,355.3326803356421
FDU49,OUT046,1410.3897388905234
FDB20,OUT027,2291.2471257619704
FDG50,OUT019,238.87049275055222
FDW20,OUT045,1948.450102977732
NCO55,OUT049,1727.3697227629723
FDX48,OUT046,2513.0183284142468
FDU48,OUT046,2175.6440693897803
FDR48,OUT019,336.3616491551142
FDK27,OUT013,1989.3338696474245
FDT35,OUT013,2666.4354919114107
FDN12,OUT049,1752.4506293578856
NCE31,OUT019,116.59290373630238
FDL21,OUT017,657.9585238068681
FDV56,OUT017,1758.5587902870882
FDR16,OUT017,3813.019858081064
NCP41,OUT049,1750.9908464385383
FDJ27,OUT013,1664.1667404777315
FDA07,OUT017,2098.7921863943166
FDK55,OUT049,1386.9630830201265
FDM33,OUT049,3712.0316624838865
FDY46,OUT046,2999.4858761059663
FDD36,OUT046,2001.4997814304602
FDB12,OUT027,2700.88907385522
FDF28,OUT019,295.98806844758076
NCE07,OUT019,336.63853149941724
FDW50,OUT027,4330.246792891788
NCW18,OUT017,3825.132924814464
NCJ17,OUT019,237.02083772118596
DRZ24,OUT010,263.7049504521444
FDS07,OUT035,1927.8273799770168
NCW05,OUT010,250.538391263065
FDZ22,OUT018,1227.0602546936875
FDK02,OUT046,1999.6302586219647
FDZ45,OUT027,5290.010751500295
FDL25,OUT046,1462.2448912255577
FDS08,OUT045,2709.0934436628713
NCZ42,OUT027,5994.797125207705
FDX57,OUT035,1627.999062181283
FDF21,OUT046,3084.532567914006
FDJ56,OUT018,1377.5145601593845
FDX10,OUT013,593.9458078741977
DRG48,OUT035,2397.7961497296433
DRN37,OUT046,2641.82797217019
NCY41,OUT018,488.20913686978486
FDN28,OUT045,1622.7326433629053
FDE34,OUT045,2854.947300818843
FDR10,OUT045,2675.004928404105
FDC32,OUT017,1483.9360069505174
DRG13,OUT046,2597.1064365284897
FDP59,OUT049,1718.0733671893634
NCT53,OUT010,400.7853172283209
FDL57,OUT027,5908.676184452738
FDN32,OUT010,439.86009422779046
FDK09,OUT018,3221.2818907667843
FDA52,OUT010,480.77649345541823
FDC57,OUT049,3160.3042005415004
FDI09,OUT035,4050.0107796768984
NCB07,OUT046,3074.7346123928414
FDP26,OUT035,1654.7604038013624
FDP40,OUT027,2921.439012230817
FDL15,OUT013,2400.506702780907
FDV07,OUT046,1793.324662763537
FDS03,OUT017,1060.4598132309059
FDE50,OUT049,3239.569066623932
FDQ15,OUT017,1323.7470607704654
FDQ33,OUT010,366.8620346275357
FDT22,OUT013,804.6912485140166
DRO35,OUT035,1940.550604388842
FDJ41,OUT049,4318.49920289803
FDQ27,OUT035,1799.7288750400435
FDC26,OUT017,1840.232709910729
NCF43,OUT027,3687.4482653618056
NCR50,OUT035,2594.352726816599
FDE39,OUT018,1752.7751945615164
FDN49,OUT027,1269.09368960709
DRG11,OUT035,1711.518220236663
NCA18,OUT049,1967.7915523268866
FDM36,OUT018,2639.6246618335863
FDW32,OUT017,1356.9358551004311
NCQ18,OUT010,221.10243474919898
FDX14,OUT027,2131.3287873474046
FDD46,OUT017,2471.7187997777755
FDI34,OUT019,551.7943949935111
NCJ17,OUT035,1456.2863819154124
FDB52,OUT035,4258.823632408879
FDV55,OUT018,2024.925619516797
FDC57,OUT046,3059.182198304238
FDB29,OUT046,1935.5343092518724
NCO43,OUT035,1672.2080413115632
FDG44,OUT045,838.5015757064301
FDJ34,OUT045,1967.361465000603
FDH40,OUT049,1308.4113402411717
NCD07,OUT027,2970.967670447104
FDB41,OUT017,727.0260127022514
FDH47,OUT018,1319.8219344804863
DRK37,OUT035,3179.1636100390515
FDM25,OUT019,464.9344361076683
NCX06,OUT045,2854.266978796551
NCS05,OUT017,2152.5191332731056
FDS39,OUT045,2247.5064188786664
FDC47,OUT027,5727.8341013182535
FDG20,OUT013,2941.01661062582
DRL23,OUT017,1729.3624008316035
FDY33,OUT013,2590.1790324312706
NCH18,OUT045,3721.089198594277
FDX47,OUT035,2583.4157451463234
NCB06,OUT045,2540.575755655956
FDP36,OUT049,799.2353197576854
FDW44,OUT018,2629.9689496480887
NCU41,OUT018,2845.655283420648
NCS17,OUT046,1583.0791100861338
FDD46,OUT035,2600.4571006176043
FDE45,OUT017,2909.261641254318
FDI09,OUT017,3948.72341264186
NCJ54,OUT010,572.0350288432353
NCA29,OUT018,2592.5585646820587
NCN41,OUT027,3195.0871617977455
FDY34,OUT035,2804.886547077113
NCG55,OUT035,1932.6033630176562
DRM49,OUT046,746.2215309822495
NCB42,OUT049,1943.1532587574236
FDE58,OUT045,1854.4404440596709
DRJ25,OUT013,750.5118253884281
FDS47,OUT010,192.23510246828576
FDY21,OUT049,3206.1378901222656
NCI54,OUT013,1790.503250889853
FDO24,OUT017,2528.666219389773
FDY43,OUT035,2832.092736530226
FDF35,OUT018,1468.9737599265736
NCP29,OUT019,181.82985860843257
FDN28,OUT027,2643.710445379214
FDJ50,OUT018,685.2913566552389
FDQ14,OUT027,3825.8092988537323
FDC37,OUT035,1724.9650734174868
FDN08,OUT046,2021.1433596493878
FDD04,OUT035,2300.584100123838
FDW34,OUT018,3282.462135214997
FDP04,OUT017,1043.7828633037982
NCG07,OUT017,3142.8804322551027
NCN14,OUT018,2728.994591990122
FDJ16,OUT045,908.1826663648177
NCM42,OUT045,1680.8114620984481
NCF19,OUT046,776.5280636748116
FDY21,OUT018,2914.7519602476414
FDY19,OUT035,1922.309837075451
FDV09,OUT045,2472.45975594556
FDA28,OUT013,2024.9513137788122
FDC38,OUT018,1883.1660365062248
FDL28,OUT045,3867.970182313581
NCH43,OUT049,3568.1941727524363
NCN53,OUT045,615.0872098300282
NCW05,OUT017,1744.225275686158
NCO30,OUT018,2709.3518296570032
FDT04,OUT019,109.13076653884168
FDB27,OUT018,2925.569493545169
NCK07,OUT013,2639.390940859348
NCA53,OUT013,720.5854344304918
FDB33,OUT018,2410.3504535306333
FDU37,OUT017,1364.3115781042163
FDR13,OUT035,1948.4522366050408
FDE45,OUT049,3016.6556872288725
FDV37,OUT017,3303.482993385367
FDX44,OUT019,234.508204394556
NCL06,OUT017,3930.304863689416
FDJ28,OUT045,2859.8441749609456
FDX55,OUT049,3660.6438268188613
NCK17,OUT018,511.7066834509237
FDH52,OUT035,1022.0369050086322
FDN13,OUT027,2707.6178941394573
FDK44,OUT018,2519.3059860294843
FDU16,OUT046,1334.0703705856806
FDZ07,OUT017,954.1640741104658
NCN06,OUT027,4230.282339216924
FDH02,OUT010,193.50265559386483
NCW18,OUT045,3642.5970479808366
FDH57,OUT013,2098.587014321807
FDV35,OUT045,2519.5012401246167
NCU29,OUT013,2396.9597666895274
NCP02,OUT046,918.047177107725
FDN44,OUT013,2608.4111366643633
FDX03,OUT018,541.0590949592729
FDR11,OUT010,392.27916717794136
FDA36,OUT046,3130.0993782498535
FDP58,OUT027,5565.569443777764
FDH31,OUT045,1557.2527382933424
FDH34,OUT035,3156.2373093880697
FDS13,OUT035,4211.127358724614
FDT01,OUT018,3023.237215740938
FDY09,OUT049,2997.89788859674
FDV33,OUT027,5972.580818718475
NCW29,OUT010,291.5827555107622
